hummus,10
requests,10
com,76
tough,51
royal,15
tons,37
massive,26
poppadums,14
refill,34
speak,33
buffett,28
buffets,196
personable,19
families,22
relaxing,27
gracious,12
east,60
air,22
voice,15
mistake,28
cons,20
ethnic,60
plates,185
hand,64
kept,104
dishes,1311
the,30165
impression,30
thanks,71
josh,55
tablecloths,11
fusion,25
gandhi,33
night,430
confusing,12
phenomenal,28
comments,17
asking,63
kabab,15
post,12
diner,32
theirs,19
months,88
sizzling,16
dined,31
delighted,17
balanced,16
way,480
was,11154
true,63
hotter,16
flat,55
dying,10
topped,15
interested,19
test,12
welcome,48
polite,64
let's,35
together,64
stick,45
concept,32
dance,13
silverware,18
certainly,112
brown,43
pakoras,71
vegan,280
vegas,811
trouble,14
bhindi,25
presented,46
turns,17
p,46
soooo,19
guy,119
regret,23
discover,13
cost,75
appear,12
shared,81
appeal,12
satisfy,23
explosion,10
songs,11
hadn't,51
appears,15
change,111
buck,11
chef's,20
usually,245
regardless,17
extra,173
marked,24
nepalese,65
rarely,18
market,27
flavors,238
live,98
wonderfully,14
entrance,10
club,23
clue,11
car,33
labeled,24
can,946
cab,19
heart,32
didn't,629
heard,84
fortunately,15
write,60
southern,38
produce,15
crepe,28
remember,118
whenever,31
kulcha,11
typical,71
serving,108
indeed,22
khushi's,12
ended,97
cold,135
still,497
window,23
spacious,28
prakash,16
nom,18
non,146
sweetened,12
half,181
not,3476
now,430
nor,39
wont,18
drop,25
entirely,19
en,12
eh,11
ed,10
yeah,48
wrap,49
year,112
okay,159
opened,105
space,61
looking,312
shows,20
cart,14
rebel,10
card,47
care,159
fixed,10
selections,53
british,15
honest,29
flying,12
yourself,66
drove,25
size,107
checked,52
valentine's,11
caught,17
friend,343
mostly,80
that,4612
thai,28
kabob,26
appreciated,40
gobi,93
breakfast,16
form,18
terrific,34
online,30
takeaways,16
price,488
importantly,18
america,11
forever,43
professional,16
typically,32
mains,36
discovered,40
ground,25
upgrade,10
texture,75
only,1175
daal,54
truly,71
cannot,87
celebrate,12
station,18
concern,10
between,118
notice,30
comes,179
nearby,36
couldn't,152
cares,12
informed,24
cared,10
these,203
accommodating,37
alcoholic,15
return,149
floating,15
worry,19
coworkers,20
finish,67
closest,16
fruit,50
favorites,87
charged,30
knowledgeable,26
dancers,10
restrooms,13
touch,52
speed,11
death,10
thinking,60
improvement,14
real,162
spectacular,27
read,102
gonna,17
early,61
politely,10
using,40
lady,56
pounds,22
benefit,11
t,23
fully,17
vadai,11
wheat,23
business,135
chefs,17
leftover,16
exciting,17
throw,18
comparison,21
central,11
greatly,14
chow,11
heated,11
your,815
prepare,18
area,356
los,12
low,95
stars,344
cottage,12
trying,222
describe,25
moved,58
you,3634
poor,68
peas,95
peak,12
building,42
finished,72
since,468
month,45
leith,14
kofta,119
very,2671
decide,34
welcoming,49
heaven,31
manager,119
i'll,252
casual,47
deliciousness,22
apologized,16
scallops,12
nans,11
strong,35
ahead,39
vegetarian,662
exceptionally,12
amount,149
family,219
put,181
chunks,69
takes,54
finally,185
taken,75
surprisingly,56
excuse,10
hurry,34
grill,61
lacks,16
chops,24
stayed,23
menus,61
tried,608
rude,51
a,14279
anytime,15
breads,53
egg,13
help,86
sooo,13
soon,158
hell,25
actually,257
haven't,100
inchin,12
fool,21
evening,124
food,6768
you've,33
foot,11
staples,12
occasions,18
stopped,84
isn't,196
heavy,65
beyond,33
event,25
specials,82
issue,45
houses,15
reason,112
base,22
ask,248
poppadoms,35
terrible,69
american,49
expecting,66
talked,15
miss,86
flavourful,17
wonderful,255
sign,126
grocery,31
toward,11
wasnt,15
juicy,35
juice,30
lit,21
towards,31
eater,25
experiences,37
eaten,212
clear,38
clean,298
usual,102
blend,36
northern,25
pretty,724
king,29
feels,37
grew,16
combinations,10
during,208
recommendations,55
courteous,31
culture,21
descriptions,18
close,179
locals,22
wow,97
won,17
probably,292
missing,48
boti,14
both,508
wouldn't,119
eggplant,59
forgotten,11
liked,241
whatever,48
likes,31
described,12
damn,35
empty,131
lived,62
wet,11
look,231
pace,11
while,529
smart,16
ready,80
anymore,24
used,246
fatty,15
bonus,19
friends,304
assortment,21
older,16
obviously,39
consistency,40
reviewed,12
reviewer,18
passable,10
remaining,10
lacking,79
game,20
wings,37
onion,123
popular,44
minced,10
some,1479
experienced,43
trendy,15
delivered,31
gratuity,15
eating,373
step,22
stew,15
namaste,72
dude,10
within,50
tofu,50
smells,34
himself,12
dips,38
paneer,573
properly,16
branch,13
accustomed,11
similar,47
ordered,1120
recommendation,38
nan,195
department,12
draw,12
melque,12
reservation,65
e,33
practically,14
depth,15
she's,17
sounded,17
cheerful,13
desserts,70
go,1429
mosque,64
nose,17
culinary,20
friendly,736
telling,21
watered,20
booth,34
picked,45
soup,165
briyani,26
commercial,11
pancake,18
tamba,91
products,12
weren't,98
kathmandu,10
win,15
hospitable,10
singing,12
crap,19
remains,11
crab,11
popped,13
started,146
charming,21
starter,51
salad,141
ride,10
meet,25
mattar,20
hesitate,12
vibe,15
located,106
fare,65
entree,118
cutlery,10
scoop,20
soggy,16
including,93
carnivores,12
him,155
sweets,10
hands,94
front,80
university,18
special,266
lukewarm,11
entertainment,15
cause,23
wines,18
completely,89
times,574
vegetables,88
designed,12
quality,452
you're,257
management,39
wrapped,14
perfectly,121
tourists,18
exactly,73
overwhelming,25
catered,11
mantra,41
bed,15
cravings,16
providing,11
bet,21
khir,14
carrots,13
halal,17
need,189
able,113
truck,11
coke,18
upset,17
indo,38
anyway,99
samosa,231
based,108
winner,25
overall,342
wise,30
shy,11
wish,144
grab,37
powder,14
desperate,12
tend,29
written,14
correctly,13
horrible,69
neither,38
comparable,12
key,15
hits,19
condiment,10
admit,38
tuesday,25
yay,16
addition,55
treat,56
mail,10
brunch,18
license,11
fiance,16
bucks,48
generic,14
began,29
parts,19
party,124
http,26
impeccable,17
pull,13
i,14197
nonetheless,20
well,991
headed,20
kick,72
immediately,75
necessary,13
lost,24
sizes,36
roti,76
lose,11
page,15
francisco,18
home,333
liking,37
steaming,14
tongue,11
pastries,15
equally,29
previously,20
mushrooms,14
bombay,114
additional,29
noticed,69
north,81
gluten,83
highest,12
eat,704
he,843
yelp,294
converted,10
delights,12
piece,60
marketplace,22
reservations,43
penny,14
utensils,16
ingredients,70
mysore,15
star,230
stay,63
else,225
sambhar,16
portion,154
asian,42
whose,10
rotis,12
seriously,83
sorry,47
kormas,10
vast,14
skills,12
carnivore,11
crave,26
entr,14
even,777
ayce,19
lights,11
new,486
tips,16
ever,462
never,650
meh,22
met,34
aren't,67
dry,162
credit,26
fantastic,268
slices,14
sliced,13
guests,32
watering,20
call,104
calm,10
recommend,435
type,73
tell,143
festival,19
warm,158
room,134
setup,12
movies,13
vodka,10
give,426
honey,15
foods,111
amazing,592
answer,22
attempt,18
third,33
waited,121
before,503
personal,32
better,636
weeks,57
combination,56
runny,19
downright,13
meat,426
went,827
side,377
bone,30
mean,82
forgot,57
content,12
surprise,59
grease,12
fave,15
greasy,73
starts,12
ish,20
arrived,193
loud,31
features,15
featured,11
downside,23
spinach,158
girls,15
garry,25
inferno,17
rasam,16
somewhat,68
distance,10
preparation,10
matter,56
speaking,14
spoiled,19
mini,20
palace,202
modern,76
mind,105
mine,60
ginger,38
seen,101
seem,119
mins,39
mint,302
tells,10
regular,136
m,29
digress,10
points,33
annoyed,13
hunger,11
restaurant's,10
explain,30
sugar,17
folks,49
stop,131
appetizer,184
bar,180
bay,31
bag,46
bad,404
yelping,10
grilled,35
fluffy,53
mezbaan,14
decided,272
said,419
there's,152
omg,24
picking,16
suggested,55
against,24
appeared,26
offerings,41
loaded,12
san,27
proceeded,17
basis,22
three,203
basmati,150
basic,40
entered,18
lovely,144
threw,13
website,38
mushroom,29
turned,61
sooooo,14
personally,26
exception,26
say,509
near,88
melted,14
neat,18
balance,19
employees,30
seven,17
is,8002
it,7747
shame,35
cant,31
im,20
in,6364
seattle,10
if,1904
bottles,13
make,510
belly,97
vegetable,284
delight,22
garlic,847
overs,16
kid,26
butter,288
changes,18
left,234
just,1666
wednesday,14
yes,142
yet,168
note,76
character,10
save,40
background,25
www,20
deal,209
somehow,20
dead,25
separately,13
total,69
dense,10
microwave,16
cheesecake,11
carte,58
bold,13
burn,18
super,246
inedible,12
afternoon,51
down,492
amazingly,22
initial,12
fork,16
offering,52
bharta,12
flavoursome,13
classic,21
awhile,30
shit,12
marinated,23
generally,53
handed,15
felt,187
diet,23
fell,20
papadam,15
weekend,94
apology,11
potato,115
assume,19
daily,39
managed,32
skip,17
madison,111
mild,158
mile,22
milk,37
yummy,199
father,11
answered,18
me,1549
tacos,11
bartender,17
did,603
die,64
dig,11
item,87
dip,30
round,42
unexpected,13
seasoning,24
run,92
adds,21
suspect,12
international,15
filled,114
refused,12
wait,387
box,31
boy,36
suggestion,22
genuinely,14
kebab,59
visit,352
creamy,144
thru,16
sharing,35
acceptable,17
downtown,15
effort,26
malai,107
reviews,285
sour,40
making,102
arrive,47
bites,34
claim,14
crazy,40
confused,34
sample,49
till,27
sunday,82
pure,16
nyc,18
puri,29
staying,19
may,213
guys,74
man,79
maybe,238
tapas,73
jain,12
basket,53
talk,36
cute,44
kadai,14
seeing,51
pointed,19
chickpea,43
shake,10
group,163
thank,72
interesting,92
policy,13
ours,12
main,217
tucked,21
killer,18
curry's,12
lunch,1731
rock,13
girl,44
morning,21
living,38
correct,12
earlier,34
california,24
advance,12
waiter,380
thing,388
funky,10
think,570
frequent,43
first,763
exotic,32
cheese,143
question,25
americans,26
long,275
carry,24
sounds,22
little,1020
anyone,96
eyes,26
here's,17
cocktails,29
gotta,24
venture,16
were,3172
coconut,114
pastry,16
occupied,23
efficient,32
shocked,14
potential,14
interior,80
pain,14
normal,39
track,13
paid,77
complaints,37
especially,216
surprising,22
napkin,13
shop,49
rating,50
shot,44
show,64
contemporary,14
corner,61
behind,67
black,44
get,1266
nearly,43
gem,75
seared,10
summary,11
miles,32
seat,28
wonder,27
satisfying,29
enough,413
chewy,43
reading,54
across,83
affordable,53
unlv,21
tuk,38
coupons,25
trader,10
according,15
tour,14
patrons,37
papad,10
among,32
flavorless,15
unassuming,15
considering,87
unusual,19
mark,19
shopping,33
offered,123
those,198
sound,23
bathrooms,15
eventually,21
coffee,26
middle,50
sahara,21
protein,12
everyday,18
tourist,14
different,487
pay,140
sketchy,22
same,296
stepped,17
pan,11
disappointment,39
companion,19
running,47
totally,92
tanjore,15
bottle,56
amazed,15
consisted,14
outdoor,14
money,142
aspect,13
flavor,444
extensive,71
mom,52
disappointed,260
serves,60
server,335
either,168
served,308
naan,1960
overly,51
critical,12
thali,115
seconds,19
mixed,149
road,45
coupon,82
masalas,12
balti,11
spicy,907
vindaloo,312
spice,450
romantic,24
wasn't,449
strawberry,10
vick,21
palate,30
videos,22
deep,49
fellow,30
girlfriend,38
fill,53
again,639
students,28
important,31
decorated,60
u,47
alright,30
forget,65
dollar,26
tandori,49
children,11
enjoying,24
returning,63
puffy,12
fall,20
difference,35
gf,19
neighborhood,75
burger,24
further,27
stood,27
opted,50
search,38
lassis,25
eye,28
two,638
comparing,10
lassie,11
particular,36
karaoke,12
town,341
none,59
hour,122
recall,11
sucks,19
def,23
compare,33
korma,283
share,91
minimum,12
purchased,13
needs,59
awkward,19
comfort,19
suppose,16
advice,23
par,27
coming,222
crowded,52
eats,26
deserted,10
pleasure,24
playing,55
rounded,12
dough,13
messed,10
late,87
good,3770
walls,36
complain,28
exquisite,11
everyone,174
delicious,1102
house,131
hard,188
idea,100
oil,47
tamarind,98
lovers,18
they'll,20
bistro,67
pathetic,17
mmm,11
extraordinary,10
members,13
beginning,26
spiciest,13
newington,11
copper,11
dont,52
done,129
cups,33
least,211
park,25
part,197
believe,107
b,38
gotten,34
supposed,43
treated,25
orders,109
depending,23
majority,11
most,563
extremely,160
particularly,77
channa,22
murgh,18
fine,132
find,450
giant,22
nervous,13
express,15
cheaper,43
batter,12
breast,19
common,32
restaurants,644
individual,13
tender,181
chose,45
visiting,76
please,105
case,66
fans,16
burned,11
complement,10
papdi,10
dipped,19
cubes,27
restaurant,1896
aloo,155
alot,18
cakes,21
point,150
simple,88
dietary,14
simply,88
throughout,44
expensive,122
raise,13
create,11
secret,15
dropping,12
peppers,50
meeting,13
assorted,10
raj,13
gas,11
priced,169
pricey,102
understand,59
prices,379
raw,17
solid,76
bill,158
server's,10
replaced,12
fun,86
decoration,11
itself,132
dhaba,165
yesterday,30
moment,32
chana,57
spent,51
y,34
spend,38
darn,16
alternative,18
letting,15
cut,51
cup,40
excited,100
ridiculously,15
gaylord,11
big,299
biz,12
bit,696
knock,10
semi,16
often,158
absolutely,196
back,1403
pricing,31
ourselves,26
scale,42
decision,22
per,75
saag,235
pea,20
patient,22
remembered,23
use,175
delish,42
beans,31
spicier,44
homemade,48
forward,91
tastiest,15
hoped,15
hopes,11
voujon,13
lobster,11
constant,13
single,47
appetizing,16
cafe,77
tends,16
explaining,13
gross,15
gulab,78
prepared,120
cater,29
desert,54
cooked,264
chutneys,126
groceries,12
reheated,14
helps,18
ambience,104
pleasing,16
random,13
dessert,258
pulao,17
putting,23
uncomfortable,18
chicago,16
giving,101
anywhere,68
body,12
others,109
sing,10
weekday,30
existent,10
honor,16
corkage,13
private,26
manny,11
staple,17
lime,16
themselves,32
oily,40
f,19
obvious,20
closing,33
didnt,26
bones,19
lamb,901
varied,22
lame,13
dinners,21
watery,44
de,20
cardamom,22
waters,11
bothered,12
kashmiri,13
guru,13
lines,12
keema,11
despite,64
bunch,51
la,79
ample,11
lv,24
willing,38
dad,14
dal,111
mention,78
day,363
warned,18
freshness,12
ratings,11
strip,310
lentil,80
red,96
approached,10
recipes,11
south,195
taco,13
reached,11
sadly,33
establishments,17
pakistani,31
nobody,12
loves,43
lover,25
visited,76
comfortable,75
have,3386
apparently,42
min,23
mid,21
mix,73
unless,37
request,46
occasion,13
normally,64
selection,387
doughy,19
staff,675
grabbed,19
knowledge,13
with,4589
exceptional,44
beat,48
coworker,10
bean,17
perfection,45
calling,18
won't,137
mentioned,64
idlis,20
madras,34
cauliflower,60
deliver,20
legit,15
instant,11
joke,16
taking,59
agree,42
assure,10
passing,13
otherwise,63
comment,40
it's,1417
seasoned,78
certain,28
received,61
general,43
plain,154
appearance,15
value,165
almost,247
helped,34
partner,26
center,46
nevertheless,13
thought,332
sets,14
seats,24
tone,15
add,86
raved,14
ghee,24
match,26
flamingo,14
like,1963
inviting,29
kismot,30
chick,29
works,30
soft,116
italian,17
hair,35
proper,27
happens,15
pepper,30
noise,11
slight,23
stellar,28
host,50
although,219
worthy,13
about,1242
actual,32
flaky,13
introduced,17
curries,270
custard,27
rushed,19
marsala,48
biggest,23
buy,47
chatting,11
bus,23
brand,11
but,4939
reminds,10
byob,40
misti,11
minutes,302
campus,10
dressed,11
detail,16
starting,20
pilau,14
condiments,15
baked,29
limited,71
appetite,18
hate,36
whatsoever,13
under,110
pride,13
every,403
school,27
venue,17
enjoy,235
consistent,31
street,108
peshwari,16
seekh,11
leaves,29
changed,57
settled,14
ventured,11
meats,47
would,1333
biriyani,34
phone,66
excellent,610
must,217
join,11
cheapest,13
mt,102
mr,11
my,4165
keep,144
returned,20
end,164
sitting,93
kebabs,41
charging,15
description,10
mess,20
vegans,23
enter,16
over,572
london,18
oven,52
expectations,48
writing,18
regularly,30
potatoes,110
crunchy,30
filling,98
each,264
saturday,105
vada,23
driving,42
god,35
matar,17
laid,21
got,722
newly,14
arizona,39
free,274
wanted,301
inexpensive,35
days,125
heck,20
soda,20
onto,28
already,122
hearing,18
their,1546
top,197
ton,32
too,1090
ceiling,18
serve,192
took,363
frankly,11
final,19
ran,16
talking,51
lunchtime,23
relatively,39
thoroughly,28
oriented,10
though,468
plenty,139
treats,12
soups,21
metal,20
overpriced,54
colors,15
earth,12
chipotle,17
mixture,21
watch,26
report,15
twice,107
fragrant,24
liquor,13
maharaja,46
noodles,29
hopefully,28
adding,10
weak,12
however,324
news,21
improve,23
fault,17
mildly,21
faces,12
trust,38
bathroom,24
beef,66
been,1269
quickly,124
beer,189
spread,28
expected,84
curried,19
containers,29
catch,15
combos,10
kingfisher,16
n,43
stopping,15
dumplings,16
exterior,20
suggest,55
complex,33
several,200
pick,84
greeted,73
fridays,11
mentioning,11
shortly,17
boxes,16
hearty,13
greatest,11
mother,43
batura,13
thumbs,20
gave,164
aubergine,25
judge,39
burnt,41
apart,24
gift,29
specific,17
ice,110
everything,662
christmas,17
booking,11
who,511
discount,42
dinner,896
curry,1273
accommodate,21
cafeteria,16
class,10
stuck,28
head,64
medium,113
heat,156
hear,36
udupi,69
refreshing,48
flavour,54
versions,11
bargain,11
ruined,12
everest,143
sometime,22
annoying,19
check,295
no,989
tip,85
setting,46
picture,11
andhra,12
longer,50
regulars,20
alternatives,11
row,13
environment,33
papadums,15
charge,66
henderson,19
advantage,16
unfamiliar,11
cook,84
cool,105
impressive,36
level,172
standards,21
quick,154
says,65
dried,31
comforting,12
chicken,2705
substitute,13
drinks,149
stands,14
goes,60
water,361
groups,29
standout,10
healthy,87
guilty,11
cinnamon,13
weird,65
entrees,205
pakora,130
today,118
chocolate,14
beers,44
edible,17
pickle,26
figure,23
dropped,26
edinburgh's,10
plus,163
speaks,12
flavored,38
cocktail,31
huge,231
birthday,40
joint,65
mainly,24
he's,29
appetizers,126
offers,75
samosas,326
happened,49
name,109
spiciness,60
authenticity,27
factory,50
shouldn't,16
she,430
calories,12
rani's,26
turn,44
place,2999
view,10
origin,19
array,17
given,124
necessarily,11
plastic,52
masala,1182
white,115
gives,34
wide,48
unfortunately,102
require,11
r,24
pre,28
any,510
wandered,12
dining,251
ideal,19
multiple,38
cleared,17
considered,20
seafood,13
hungry,98
that's,244
quantity,37
recipe,14
husband,231
wood,19
jazz,10
lighter,16
portions,302
freaking,12
through,165
college,11
parking,118
review,260
definite,16
spoons,10
outside,184
cholas,22
saucy,15
diners,53
coma,15
cities,18
come,647
region,10
quiet,71
afterwards,14
color,30
pot,15
pop,33
sampling,16
kheer,77
hardly,26
tasteless,23
eatery,14
eaters,33
careful,23
paying,59
myself,139
mount,41
cash,54
couples,13
someone,133
paratha,50
granted,10
reminded,39
trip,141
week,179
booths,35
driven,10
delicate,20
delectable,16
without,247
ya,10
nd,31
refills,34
sampled,21
hint,17
we've,107
seems,146
except,61
lets,13
sampler,79
easily,84
delhi,26
fridge,11
accepted,15
oddly,15
reduced,11
table,498
canteen,11
lentils,74
provided,31
mood,45
provides,13
update,39
on,3417
om,12
ok,347
oh,187
of,9167
shrimp,134
pistachio,19
stand,50
or,1323
ladies,13
gary,13
england,12
buds,31
there,2077
valley,133
fish,130
amongst,11
strongly,15
taste,509
tasty,625
stumbled,11
deserve,11
requested,27
separate,30
includes,32
serious,25
included,94
wife,167
platter,78
all,2053
chinese,93
ala,17
dish,790
follow,15
dairy,11
presentation,38
woman,32
worse,33
far,276
fav,21
fat,29
worst,88
awful,45
list,84
ten,36
tea,167
rate,45
what,1198
sub,17
version,54
supposedly,17
pleasant,125
options,366
thankfully,18
minor,14
tikka,877
knows,43
tikki,66
flag,16
basically,53
known,41
glad,135
besides,29
v,11
joints,17
bhaji,24
court,67
goan,10
rather,167
occasionally,16
goat,194
