everything,0.0000000575,0.0012863179,1.0000000000
any,0.0000000573,0.0012817402,1.0000000000
lamb,0.0000000571,0.0012771626,1.0000000000
overall,0.0000000566,0.0012680073,1.0000000000
while,0.0000000564,0.0012634297,1.0000000000
meal,0.0000000562,0.0012588520,1.0000000000
quite,0.0000000560,0.0012542744,1.0000000000
been,0.0000000550,0.0012313862,1.0000000000
definitely,0.0000000548,0.0012268085,1.0000000000
sauce,0.0000000544,0.0012176532,1.0000000000
different,0.0000000542,0.0012130756,1.0000000000
vegetarian,0.0000000540,0.0012084979,1.0000000000
pretty,0.0000000540,0.0012084979,1.0000000000
both,0.0000000540,0.0012084979,1.0000000000
never,0.0000000534,0.0011947650,1.0000000000
menu,0.0000000534,0.0011947650,1.0000000000
away,0.0000000530,0.0011856097,1.0000000000
taste,0.0000000523,0.0011718768,1.0000000000
right,0.0000000523,0.0011718768,1.0000000000
go,0.0000000521,0.0011672991,1.0000000000
since,0.0000000519,0.0011627215,1.0000000000
excellent,0.0000000515,0.0011535662,1.0000000000
around,0.0000000513,0.0011489886,1.0000000000
another,0.0000000503,0.0011261004,1.0000000000
best,0.0000000499,0.0011169451,1.0000000000
experience,0.0000000495,0.0011077898,1.0000000000
how,0.0000000491,0.0010986345,1.0000000000
lunch,0.0000000487,0.0010894792,1.0000000000
first,0.0000000487,0.0010894792,1.0000000000
small,0.0000000474,0.0010620133,1.0000000000
still,0.0000000472,0.0010574357,1.0000000000
tasty,0.0000000470,0.0010528581,1.0000000000
stars,0.0000000470,0.0010528581,1.0000000000
side,0.0000000462,0.0010345475,1.0000000000
into,0.0000000456,0.0010208145,1.0000000000
she,0.0000000448,0.0010025040,1.0000000000
ordered,0.0000000446,0.0009979263,1.0000000000
new,0.0000000446,0.0009979263,1.0000000000
without,0.0000000442,0.0009887710,1.0000000000
full,0.0000000431,0.0009658828,1.0000000000
i'd,0.0000000427,0.0009567275,1.0000000000
maybe,0.0000000421,0.0009429946,1.0000000000
her,0.0000000421,0.0009429946,1.0000000000
meat,0.0000000419,0.0009384170,1.0000000000
awesome,0.0000000417,0.0009338393,1.0000000000
least,0.0000000415,0.0009292617,1.0000000000
flavor,0.0000000415,0.0009292617,1.0000000000
little,0.0000000411,0.0009201064,1.0000000000
water,0.0000000407,0.0009109511,1.0000000000
do,0.0000000407,0.0009109511,1.0000000000
paneer,0.0000000403,0.0009017958,1.0000000000
enough,0.0000000403,0.0009017958,1.0000000000
way,0.0000000401,0.0008972182,1.0000000000
where,0.0000000399,0.0008926405,1.0000000000
probably,0.0000000399,0.0008926405,1.0000000000
anything,0.0000000399,0.0008926405,1.0000000000
said,0.0000000395,0.0008834852,1.0000000000
ok,0.0000000391,0.0008743299,1.0000000000
things,0.0000000389,0.0008697523,1.0000000000
i'll,0.0000000389,0.0008697523,1.0000000000
eating,0.0000000386,0.0008651747,1.0000000000
came,0.0000000382,0.0008560194,1.0000000000
restaurants,0.0000000378,0.0008468641,1.0000000000
else,0.0000000378,0.0008468641,1.0000000000
why,0.0000000374,0.0008377088,1.0000000000
items,0.0000000374,0.0008377088,1.0000000000
either,0.0000000374,0.0008377088,1.0000000000
spice,0.0000000372,0.0008331312,1.0000000000
inside,0.0000000372,0.0008331312,1.0000000000
wonderful,0.0000000368,0.0008239759,1.0000000000
find,0.0000000366,0.0008193982,1.0000000000
actually,0.0000000366,0.0008193982,1.0000000000
each,0.0000000364,0.0008148206,1.0000000000
don't,0.0000000364,0.0008148206,1.0000000000
tasted,0.0000000362,0.0008102429,1.0000000000
other,0.0000000362,0.0008102429,1.0000000000
his,0.0000000362,0.0008102429,1.0000000000
take,0.0000000360,0.0008056653,1.0000000000
made,0.0000000360,0.0008056653,1.0000000000
kind,0.0000000360,0.0008056653,1.0000000000
you're,0.0000000356,0.0007965100,1.0000000000
eat,0.0000000356,0.0007965100,1.0000000000
less,0.0000000354,0.0007919324,1.0000000000
most,0.0000000352,0.0007873547,1.0000000000
will,0.0000000350,0.0007827771,1.0000000000
went,0.0000000350,0.0007827771,1.0000000000
friendly,0.0000000350,0.0007827771,1.0000000000
big,0.0000000350,0.0007827771,1.0000000000
yummy,0.0000000348,0.0007781994,1.0000000000
once,0.0000000348,0.0007781994,1.0000000000
having,0.0000000348,0.0007781994,1.0000000000
ever,0.0000000348,0.0007781994,1.0000000000
day,0.0000000346,0.0007736218,1.0000000000
almost,0.0000000344,0.0007690441,1.0000000000
many,0.0000000339,0.0007598889,1.0000000000
authentic,0.0000000339,0.0007598889,1.0000000000
wasn't,0.0000000335,0.0007507336,1.0000000000
vegan,0.0000000335,0.0007507336,1.0000000000
sweet,0.0000000335,0.0007507336,1.0000000000
options,0.0000000335,0.0007507336,1.0000000000
got,0.0000000335,0.0007507336,1.0000000000
dessert,0.0000000335,0.0007507336,1.0000000000
tried,0.0000000333,0.0007461559,1.0000000000
special,0.0000000333,0.0007461559,1.0000000000
especially,0.0000000333,0.0007461559,1.0000000000
several,0.0000000331,0.0007415783,1.0000000000
often,0.0000000331,0.0007415783,1.0000000000
know,0.0000000331,0.0007415783,1.0000000000
pm,0.0000000329,0.0007370006,1.0000000000
nothing,0.0000000329,0.0007370006,1.0000000000
samosas,0.0000000325,0.0007278453,1.0000000000
plus,0.0000000325,0.0007278453,1.0000000000
atmosphere,0.0000000325,0.0007278453,1.0000000000
bad,0.0000000323,0.0007232677,1.0000000000
that's,0.0000000321,0.0007186901,1.0000000000
every,0.0000000321,0.0007186901,1.0000000000
curries,0.0000000319,0.0007141124,1.0000000000
yet,0.0000000317,0.0007095348,1.0000000000
times,0.0000000317,0.0007095348,1.0000000000
bread,0.0000000315,0.0007049571,1.0000000000
vegas,0.0000000313,0.0007003795,1.0000000000
fantastic,0.0000000313,0.0007003795,1.0000000000
love,0.0000000311,0.0006958018,1.0000000000
although,0.0000000311,0.0006958018,1.0000000000
super,0.0000000307,0.0006866466,1.0000000000
staff,0.0000000305,0.0006820689,1.0000000000
say,0.0000000303,0.0006774913,1.0000000000
rather,0.0000000303,0.0006774913,1.0000000000
mint,0.0000000303,0.0006774913,1.0000000000
three,0.0000000301,0.0006729136,1.0000000000
thing,0.0000000301,0.0006729136,1.0000000000
price,0.0000000301,0.0006729136,1.0000000000
open,0.0000000301,0.0006729136,1.0000000000
yes,0.0000000297,0.0006637583,1.0000000000
until,0.0000000297,0.0006637583,1.0000000000
tables,0.0000000294,0.0006591807,1.0000000000
getting,0.0000000292,0.0006546030,1.0000000000
did,0.0000000290,0.0006500254,1.0000000000
usually,0.0000000288,0.0006454478,1.0000000000
mild,0.0000000286,0.0006408701,1.0000000000
masala,0.0000000286,0.0006408701,1.0000000000
friends,0.0000000286,0.0006408701,1.0000000000
clean,0.0000000286,0.0006408701,1.0000000000
cheap,0.0000000286,0.0006408701,1.0000000000
area,0.0000000286,0.0006408701,1.0000000000
would,0.0000000284,0.0006362925,1.0000000000
flavorful,0.0000000284,0.0006362925,1.0000000000
dosa,0.0000000284,0.0006362925,1.0000000000
those,0.0000000278,0.0006225595,1.0000000000
high,0.0000000278,0.0006225595,1.0000000000
through,0.0000000276,0.0006179819,1.0000000000
tandoori,0.0000000276,0.0006179819,1.0000000000
see,0.0000000276,0.0006179819,1.0000000000
ordering,0.0000000276,0.0006179819,1.0000000000
work,0.0000000274,0.0006134043,1.0000000000
stuff,0.0000000274,0.0006134043,1.0000000000
let,0.0000000274,0.0006134043,1.0000000000
home,0.0000000274,0.0006134043,1.0000000000
busy,0.0000000274,0.0006134043,1.0000000000
business,0.0000000274,0.0006134043,1.0000000000
yelp,0.0000000270,0.0006042490,1.0000000000
going,0.0000000270,0.0006042490,1.0000000000
didn't,0.0000000268,0.0005996713,1.0000000000
drink,0.0000000264,0.0005905160,1.0000000000
choices,0.0000000264,0.0005905160,1.0000000000
location,0.0000000262,0.0005859384,1.0000000000
bland,0.0000000260,0.0005813608,1.0000000000
already,0.0000000260,0.0005813608,1.0000000000
spices,0.0000000258,0.0005767831,1.0000000000
make,0.0000000258,0.0005767831,1.0000000000
last,0.0000000258,0.0005767831,1.0000000000
huge,0.0000000258,0.0005767831,1.0000000000
free,0.0000000258,0.0005767831,1.0000000000
does,0.0000000258,0.0005767831,1.0000000000
him,0.0000000256,0.0005722055,1.0000000000
feel,0.0000000256,0.0005722055,1.0000000000
sauces,0.0000000254,0.0005676278,1.0000000000
half,0.0000000254,0.0005676278,1.0000000000
isn't,0.0000000252,0.0005630502,1.0000000000
these,0.0000000249,0.0005584725,1.0000000000
table,0.0000000249,0.0005584725,1.0000000000
review,0.0000000249,0.0005584725,1.0000000000
india,0.0000000249,0.0005584725,1.0000000000
visit,0.0000000245,0.0005493172,1.0000000000
served,0.0000000245,0.0005493172,1.0000000000
serve,0.0000000245,0.0005493172,1.0000000000
plates,0.0000000245,0.0005493172,1.0000000000
plate,0.0000000245,0.0005493172,1.0000000000
finally,0.0000000245,0.0005493172,1.0000000000
decent,0.0000000245,0.0005493172,1.0000000000
places,0.0000000243,0.0005447396,1.0000000000
cooked,0.0000000243,0.0005447396,1.0000000000
today,0.0000000241,0.0005401620,1.0000000000
myself,0.0000000241,0.0005401620,1.0000000000
long,0.0000000241,0.0005401620,1.0000000000
garlic,0.0000000239,0.0005355843,1.0000000000
could,0.0000000239,0.0005355843,1.0000000000
come,0.0000000237,0.0005310067,1.0000000000
later,0.0000000235,0.0005264290,1.0000000000
minutes,0.0000000233,0.0005218514,1.0000000000
large,0.0000000233,0.0005218514,1.0000000000
everyone,0.0000000233,0.0005218514,1.0000000000
decor,0.0000000233,0.0005218514,1.0000000000
happy,0.0000000231,0.0005172737,1.0000000000
etc,0.0000000231,0.0005172737,1.0000000000
tell,0.0000000229,0.0005126961,1.0000000000
please,0.0000000229,0.0005126961,1.0000000000
okay,0.0000000229,0.0005126961,1.0000000000
empty,0.0000000229,0.0005126961,1.0000000000
selection,0.0000000227,0.0005081185,1.0000000000
perfect,0.0000000227,0.0005081185,1.0000000000
oh,0.0000000227,0.0005081185,1.0000000000
night,0.0000000227,0.0005081185,1.0000000000
left,0.0000000227,0.0005081185,1.0000000000
soon,0.0000000225,0.0005035408,1.0000000000
someone,0.0000000225,0.0005035408,1.0000000000
money,0.0000000225,0.0005035408,1.0000000000
mango,0.0000000225,0.0005035408,1.0000000000
expensive,0.0000000225,0.0005035408,1.0000000000
cuisine,0.0000000225,0.0005035408,1.0000000000
old,0.0000000223,0.0004989632,1.0000000000
sure,0.0000000221,0.0004943855,1.0000000000
quality,0.0000000221,0.0004943855,1.0000000000
heat,0.0000000221,0.0004943855,1.0000000000
fine,0.0000000221,0.0004943855,1.0000000000
soup,0.0000000219,0.0004898079,1.0000000000
quickly,0.0000000219,0.0004898079,1.0000000000
dining,0.0000000219,0.0004898079,1.0000000000
they're,0.0000000217,0.0004852302,1.0000000000
available,0.0000000217,0.0004852302,1.0000000000
warm,0.0000000215,0.0004806526,1.0000000000
trying,0.0000000215,0.0004806526,1.0000000000
extremely,0.0000000215,0.0004806526,1.0000000000
done,0.0000000215,0.0004806526,1.0000000000
deal,0.0000000215,0.0004806526,1.0000000000
appetizer,0.0000000215,0.0004806526,1.0000000000
extra,0.0000000213,0.0004760749,1.0000000000
entrees,0.0000000213,0.0004760749,1.0000000000
cheese,0.0000000213,0.0004760749,1.0000000000
can,0.0000000213,0.0004760749,1.0000000000
unfortunately,0.0000000211,0.0004714973,1.0000000000
spinach,0.0000000211,0.0004714973,1.0000000000
slow,0.0000000211,0.0004714973,1.0000000000
may,0.0000000211,0.0004714973,1.0000000000
disappointed,0.0000000211,0.0004714973,1.0000000000
customers,0.0000000211,0.0004714973,1.0000000000
coming,0.0000000211,0.0004714973,1.0000000000
anyway,0.0000000211,0.0004714973,1.0000000000
salad,0.0000000209,0.0004669197,1.0000000000
reviews,0.0000000209,0.0004669197,1.0000000000
real,0.0000000209,0.0004669197,1.0000000000
fried,0.0000000209,0.0004669197,1.0000000000
cold,0.0000000209,0.0004669197,1.0000000000
beer,0.0000000207,0.0004623420,1.0000000000
twice,0.0000000204,0.0004577644,1.0000000000
flavors,0.0000000204,0.0004577644,1.0000000000
enjoy,0.0000000204,0.0004577644,1.0000000000
creamy,0.0000000204,0.0004577644,1.0000000000
call,0.0000000204,0.0004577644,1.0000000000
between,0.0000000204,0.0004577644,1.0000000000
wow,0.0000000202,0.0004531867,1.0000000000
tip,0.0000000202,0.0004531867,1.0000000000
star,0.0000000202,0.0004531867,1.0000000000
spiced,0.0000000202,0.0004531867,1.0000000000
low,0.0000000202,0.0004531867,1.0000000000
keep,0.0000000202,0.0004531867,1.0000000000
dry,0.0000000202,0.0004531867,1.0000000000
veggie,0.0000000200,0.0004486091,1.0000000000
non,0.0000000200,0.0004486091,1.0000000000
hours,0.0000000200,0.0004486091,1.0000000000
called,0.0000000200,0.0004486091,1.0000000000
there's,0.0000000198,0.0004440314,1.0000000000
should,0.0000000198,0.0004440314,1.0000000000
seen,0.0000000198,0.0004440314,1.0000000000
yum,0.0000000196,0.0004394538,1.0000000000
cool,0.0000000196,0.0004394538,1.0000000000
chutney,0.0000000196,0.0004394538,1.0000000000
based,0.0000000196,0.0004394538,1.0000000000
use,0.0000000194,0.0004348762,1.0000000000
spot,0.0000000194,0.0004348762,1.0000000000
put,0.0000000194,0.0004348762,1.0000000000
including,0.0000000194,0.0004348762,1.0000000000
foods,0.0000000194,0.0004348762,1.0000000000
want,0.0000000192,0.0004302985,1.0000000000
plain,0.0000000192,0.0004302985,1.0000000000
offer,0.0000000192,0.0004302985,1.0000000000
next,0.0000000192,0.0004302985,1.0000000000
far,0.0000000192,0.0004302985,1.0000000000
crispy,0.0000000192,0.0004302985,1.0000000000
arrived,0.0000000192,0.0004302985,1.0000000000
years,0.0000000190,0.0004257209,1.0000000000
slightly,0.0000000190,0.0004257209,1.0000000000
medium,0.0000000190,0.0004257209,1.0000000000
look,0.0000000190,0.0004257209,1.0000000000
drinks,0.0000000190,0.0004257209,1.0000000000
plenty,0.0000000188,0.0004211432,1.0000000000
others,0.0000000188,0.0004211432,1.0000000000
looked,0.0000000188,0.0004211432,1.0000000000
hungry,0.0000000188,0.0004211432,1.0000000000
family,0.0000000188,0.0004211432,1.0000000000
bar,0.0000000188,0.0004211432,1.0000000000
won't,0.0000000186,0.0004165656,1.0000000000
white,0.0000000186,0.0004165656,1.0000000000
check,0.0000000186,0.0004165656,1.0000000000
prices,0.0000000184,0.0004119879,1.0000000000
looking,0.0000000184,0.0004119879,1.0000000000
absolutely,0.0000000184,0.0004119879,1.0000000000
tea,0.0000000182,0.0004074103,1.0000000000
found,0.0000000182,0.0004074103,1.0000000000
certainly,0.0000000182,0.0004074103,1.0000000000
waiter,0.0000000180,0.0004028326,1.0000000000
took,0.0000000180,0.0004028326,1.0000000000
style,0.0000000180,0.0004028326,1.0000000000
seriously,0.0000000180,0.0004028326,1.0000000000
might,0.0000000180,0.0004028326,1.0000000000
instead,0.0000000180,0.0004028326,1.0000000000
hard,0.0000000180,0.0004028326,1.0000000000
give,0.0000000180,0.0004028326,1.0000000000
tender,0.0000000178,0.0003982550,1.0000000000
standard,0.0000000178,0.0003982550,1.0000000000
looks,0.0000000178,0.0003982550,1.0000000000
closed,0.0000000178,0.0003982550,1.0000000000
buffets,0.0000000178,0.0003982550,1.0000000000
waiting,0.0000000176,0.0003936774,1.0000000000
vegetable,0.0000000176,0.0003936774,1.0000000000
totally,0.0000000176,0.0003936774,1.0000000000
portions,0.0000000176,0.0003936774,1.0000000000
house,0.0000000176,0.0003936774,1.0000000000
healthy,0.0000000176,0.0003936774,1.0000000000
brought,0.0000000176,0.0003936774,1.0000000000
under,0.0000000174,0.0003890997,1.0000000000
serving,0.0000000174,0.0003890997,1.0000000000
mostly,0.0000000174,0.0003890997,1.0000000000
filling,0.0000000174,0.0003890997,1.0000000000
chili,0.0000000174,0.0003890997,1.0000000000
you'll,0.0000000172,0.0003845221,1.0000000000
traditional,0.0000000172,0.0003845221,1.0000000000
sometimes,0.0000000172,0.0003845221,1.0000000000
platter,0.0000000172,0.0003845221,1.0000000000
given,0.0000000172,0.0003845221,1.0000000000
favorite,0.0000000172,0.0003845221,1.0000000000
yogurt,0.0000000170,0.0003799444,1.0000000000
samosa,0.0000000170,0.0003799444,1.0000000000
mixed,0.0000000170,0.0003799444,1.0000000000
man,0.0000000170,0.0003799444,1.0000000000
lovely,0.0000000170,0.0003799444,1.0000000000
leave,0.0000000170,0.0003799444,1.0000000000
doesn't,0.0000000170,0.0003799444,1.0000000000
chutneys,0.0000000170,0.0003799444,1.0000000000
we've,0.0000000168,0.0003753668,1.0000000000
seemed,0.0000000168,0.0003753668,1.0000000000
potato,0.0000000168,0.0003753668,1.0000000000
own,0.0000000168,0.0003753668,1.0000000000
note,0.0000000168,0.0003753668,1.0000000000
meals,0.0000000168,0.0003753668,1.0000000000
dark,0.0000000168,0.0003753668,1.0000000000
appetizers,0.0000000168,0.0003753668,1.0000000000
think,0.0000000166,0.0003707891,1.0000000000
thali,0.0000000166,0.0003707891,1.0000000000
prepared,0.0000000166,0.0003707891,1.0000000000
perhaps,0.0000000166,0.0003707891,1.0000000000
kept,0.0000000166,0.0003707891,1.0000000000
four,0.0000000166,0.0003707891,1.0000000000
evening,0.0000000166,0.0003707891,1.0000000000
completely,0.0000000166,0.0003707891,1.0000000000
simply,0.0000000164,0.0003662115,1.0000000000
room,0.0000000164,0.0003662115,1.0000000000
goat,0.0000000164,0.0003662115,1.0000000000
entree,0.0000000164,0.0003662115,1.0000000000
during,0.0000000164,0.0003662115,1.0000000000
dal,0.0000000164,0.0003662115,1.0000000000
butter,0.0000000164,0.0003662115,1.0000000000
am,0.0000000164,0.0003662115,1.0000000000
value,0.0000000162,0.0003616339,1.0000000000
thought,0.0000000162,0.0003616339,1.0000000000
such,0.0000000162,0.0003616339,1.0000000000
soft,0.0000000162,0.0003616339,1.0000000000
recommended,0.0000000162,0.0003616339,1.0000000000
reasonable,0.0000000162,0.0003616339,1.0000000000
gets,0.0000000162,0.0003616339,1.0000000000
days,0.0000000162,0.0003616339,1.0000000000
coconut,0.0000000162,0.0003616339,1.0000000000
biryani,0.0000000162,0.0003616339,1.0000000000
upon,0.0000000160,0.0003570562,1.0000000000
perfectly,0.0000000160,0.0003570562,1.0000000000
s,0.0000000157,0.0003524786,1.0000000000
return,0.0000000157,0.0003524786,1.0000000000
recently,0.0000000157,0.0003524786,1.0000000000
near,0.0000000157,0.0003524786,1.0000000000
lassi,0.0000000157,0.0003524786,1.0000000000
fun,0.0000000157,0.0003524786,1.0000000000
fish,0.0000000157,0.0003524786,1.0000000000
town,0.0000000155,0.0003479009,1.0000000000
person,0.0000000155,0.0003479009,1.0000000000
included,0.0000000155,0.0003479009,1.0000000000
green,0.0000000155,0.0003479009,1.0000000000
gone,0.0000000155,0.0003479009,1.0000000000
easily,0.0000000155,0.0003479009,1.0000000000
tastes,0.0000000153,0.0003433233,1.0000000000
owner,0.0000000153,0.0003433233,1.0000000000
name,0.0000000153,0.0003433233,1.0000000000
making,0.0000000153,0.0003433233,1.0000000000
light,0.0000000153,0.0003433233,1.0000000000
cooking,0.0000000153,0.0003433233,1.0000000000
wait,0.0000000151,0.0003387456,1.0000000000
vindaloo,0.0000000151,0.0003387456,1.0000000000
variety,0.0000000151,0.0003387456,1.0000000000
kinda,0.0000000151,0.0003387456,1.0000000000
interesting,0.0000000151,0.0003387456,1.0000000000
fast,0.0000000151,0.0003387456,1.0000000000
doing,0.0000000151,0.0003387456,1.0000000000
aren't,0.0000000151,0.0003387456,1.0000000000
sit,0.0000000149,0.0003341680,1.0000000000
shrimp,0.0000000149,0.0003341680,1.0000000000
set,0.0000000149,0.0003341680,1.0000000000
roti,0.0000000149,0.0003341680,1.0000000000
quick,0.0000000149,0.0003341680,1.0000000000
pleasant,0.0000000149,0.0003341680,1.0000000000
option,0.0000000149,0.0003341680,1.0000000000
nan,0.0000000149,0.0003341680,1.0000000000
can't,0.0000000149,0.0003341680,1.0000000000
attentive,0.0000000149,0.0003341680,1.0000000000
anywhere,0.0000000149,0.0003341680,1.0000000000
tamba,0.0000000147,0.0003295903,1.0000000000
says,0.0000000147,0.0003295903,1.0000000000
recommend,0.0000000147,0.0003295903,1.0000000000
outstanding,0.0000000147,0.0003295903,1.0000000000
opened,0.0000000147,0.0003295903,1.0000000000
fairly,0.0000000147,0.0003295903,1.0000000000
considering,0.0000000147,0.0003295903,1.0000000000
change,0.0000000147,0.0003295903,1.0000000000
wine,0.0000000145,0.0003250127,1.0000000000
wanted,0.0000000145,0.0003250127,1.0000000000
tonight,0.0000000145,0.0003250127,1.0000000000
music,0.0000000145,0.0003250127,1.0000000000
heavy,0.0000000145,0.0003250127,1.0000000000
fancy,0.0000000145,0.0003250127,1.0000000000
we'll,0.0000000143,0.0003204351,1.0000000000
tomato,0.0000000143,0.0003204351,1.0000000000
size,0.0000000143,0.0003204351,1.0000000000
incredible,0.0000000143,0.0003204351,1.0000000000
everest,0.0000000143,0.0003204351,1.0000000000
couldn't,0.0000000143,0.0003204351,1.0000000000
aloo,0.0000000143,0.0003204351,1.0000000000
stuffed,0.0000000141,0.0003158574,1.0000000000
somewhat,0.0000000141,0.0003158574,1.0000000000
seating,0.0000000141,0.0003158574,1.0000000000
mediocre,0.0000000141,0.0003158574,1.0000000000
item,0.0000000141,0.0003158574,1.0000000000
honestly,0.0000000141,0.0003158574,1.0000000000
saffron,0.0000000139,0.0003112798,1.0000000000
outside,0.0000000139,0.0003112798,1.0000000000
onion,0.0000000139,0.0003112798,1.0000000000
filled,0.0000000139,0.0003112798,1.0000000000
enjoyed,0.0000000139,0.0003112798,1.0000000000
close,0.0000000139,0.0003112798,1.0000000000
average,0.0000000139,0.0003112798,1.0000000000
sorry,0.0000000137,0.0003067021,1.0000000000
show,0.0000000137,0.0003067021,1.0000000000
server,0.0000000137,0.0003067021,1.0000000000
remember,0.0000000137,0.0003067021,1.0000000000
makes,0.0000000137,0.0003067021,1.0000000000
late,0.0000000137,0.0003067021,1.0000000000
few,0.0000000137,0.0003067021,1.0000000000
expect,0.0000000137,0.0003067021,1.0000000000
ambiance,0.0000000137,0.0003067021,1.0000000000
w,0.0000000135,0.0003021245,1.0000000000
trip,0.0000000135,0.0003021245,1.0000000000
together,0.0000000135,0.0003021245,1.0000000000
raita,0.0000000135,0.0003021245,1.0000000000
korma,0.0000000135,0.0003021245,1.0000000000
help,0.0000000135,0.0003021245,1.0000000000
eaten,0.0000000135,0.0003021245,1.0000000000
